rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.1,50000,"[200, 200, 200]",Adam,binary_crossentropy,0.9981785063752276,1.0,0.9981785063752276,0.9981785063752276,1.0,-1,"[[548   1]
 [  1 548]]",0.68,1.0,0.16521739130434782,0.2835820895522388,1.0,-1,"[[185   0]
 [ 96  19]]"
0,0.1,50000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.9690346083788707,1.0,0.9590017825311943,0.9693693693693695,1.0,-1,"[[526  11]
 [ 23 538]]",0.5933333333333334,1.0,0.1347517730496454,0.2375,1.0,-1,"[[159   0]
 [122  19]]"
0,0.1,50000,"[200, 200, 200]",SGD,binary_crossentropy,0.8187613843351548,1.0,0.733957219251337,0.8465690053970703,1.0,-1,"[[350   0]
 [199 549]]",0.37666666666666665,1.0,0.09223300970873786,0.1688888888888889,1.0,-1,"[[ 94   0]
 [187  19]]"
0,0.1,50000,"[500, 500, 500]",Adam,binary_crossentropy,0.9635701275045537,1.0,0.9380378657487092,0.9646017699115045,1.0,-1,"[[513   4]
 [ 36 545]]",0.63,1.0,0.14615384615384616,0.2550335570469799,1.0,-1,"[[170   0]
 [111  19]]"
0,0.1,50000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.9371584699453552,1.0,0.8934426229508197,0.9404659188955997,1.0,-1,"[[484   4]
 [ 65 545]]",0.54,1.0,0.12101910828025478,0.2159090909090909,1.0,-1,"[[143   0]
 [138  19]]"
0,0.1,50000,"[500, 500, 500]",SGD,binary_crossentropy,0.9289617486338798,1.0,0.9700598802395209,0.9257142857142857,0.9999999999999999,-1,"[[534  63]
 [ 15 486]]",0.6466666666666666,1.0,0.14049586776859505,0.24285714285714285,1.0,-1,"[[177   2]
 [104  17]]"
0,0.1,50000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.9908925318761385,1.0,0.9838420107719928,0.9909584086799277,1.0,-1,"[[540   1]
 [  9 548]]",0.6533333333333333,1.0,0.15447154471544716,0.2676056338028169,1.0,-1,"[[177   0]
 [104  19]]"
0,0.1,50000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.8816029143897997,1.0,0.997624703087886,0.8659793814432989,1.0,-1,"[[548 129]
 [  1 420]]",0.7266666666666667,1.0,0.16129032258064516,0.2678571428571429,1.0,-1,"[[203   4]
 [ 78  15]]"
0,0.1,50000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.9608378870673953,1.0,0.9407665505226481,0.9617097061442564,1.0,-1,"[[515   9]
 [ 34 540]]",0.5966666666666667,1.0,0.1357142857142857,0.2389937106918239,1.0,-1,"[[160   0]
 [121  19]]"
0,0.1,100000,"[200, 200, 200]",Adam,binary_crossentropy,0.9954462659380692,1.0,0.9909747292418772,0.9954669084315504,1.0,-1,"[[544   0]
 [  5 549]]",0.61,1.0,0.13970588235294118,0.24516129032258066,1.0,-1,"[[164   0]
 [117  19]]"
