rep,learning_rate,epochs,hidden_units,optimizer,loss_function,train_accuracy,train_precision,train_recall,train_f1_score,train_roc_auc_score,train_auc,train_confusion_matrix,test_accuracy,test_precision,test_recall,test_f1_score,test_roc_auc_score,test_auc,test_confusion_matrix
0,0.1,50000,"[200, 200, 200]",Adam,binary_crossentropy,0.8264942016057092,1.0,0.7541666666666667,0.8481062085122998,1.0,-1,"[[ 767   35]
 [ 354 1086]]",0.6766666666666666,1.0,0.1724137931034483,0.29197080291970806,0.9999999999999999,-1,"[[183   1]
 [ 96  20]]"
0,0.1,50000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.5115967885816235,1.0,1.0,0.045335658238884045,1.0,-1,"[[1121 1095]
 [   0   26]]",0.93,1.0,1.0,0.0,-1,0.0,"[[279  21]
 [  0   0]]"
0,0.1,50000,"[200, 200, 200]",SGD,binary_crossentropy,0.5499553969669938,1.0,1.0,0.1816707218167072,1.0,-1,"[[1121 1009]
 [   0  112]]",0.9333333333333333,1.0,1.0,0.0909090909090909,1.0,-1,"[[279  20]
 [  0   1]]"
0,0.1,50000,"[500, 500, 500]",Adam,binary_crossentropy,0.8398751115075825,1.0,0.7574324324324324,0.8619761630142253,1.0,-1,"[[ 762    0]
 [ 359 1121]]",0.6766666666666666,1.0,0.14814814814814814,0.24806201550387597,1.0,-1,"[[187   5]
 [ 92  16]]"
0,0.1,50000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.6552185548617306,1.0,0.5918690601900739,0.743615257048093,0.9999999999999999,-1,"[[ 348    0]
 [ 773 1121]]",0.36,1.0,0.09859154929577464,0.17948717948717946,1.0,-1,"[[ 87   0]
 [192  21]]"
0,0.1,50000,"[500, 500, 500]",SGD,binary_crossentropy,0.800178412132025,1.0,0.7566742944317315,0.8157894736842106,1.0,-1,"[[802 129]
 [319 992]]",0.66,1.0,0.11428571428571428,0.19047619047619044,1.0,-1,"[[186   9]
 [ 93  12]]"
0,0.1,50000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.7908117752007137,1.0,0.9670487106017192,0.74216602528862,1.0,-1,"[[1098  446]
 [  23  675]]",0.9633333333333334,1.0,0.8125,0.7027027027027026,0.9999999999999999,-1,"[[276   8]
 [  3  13]]"
0,0.1,50000,"[1000, 1000, 1000]",Adagrad,binary_crossentropy,0.5,1.0,0.5,0.6666666666666666,-1,0.0,"[[   0    0]
 [1121 1121]]",0.07,1.0,0.07,0.13084112149532712,-1,0.0,"[[  0   0]
 [279  21]]"
0,0.1,50000,"[1000, 1000, 1000]",SGD,binary_crossentropy,0.5,1.0,1.0,0.0,-1,0.0,"[[1121 1121]
 [   0    0]]",0.93,1.0,1.0,0.0,-1,0.0,"[[279  21]
 [  0   0]]"
0,0.1,100000,"[200, 200, 200]",Adam,binary_crossentropy,0.8773416592328278,1.0,0.8030085959885387,0.8907429479539134,1.0,-1,"[[ 846    0]
 [ 275 1121]]",0.7333333333333333,1.0,0.1958762886597938,0.3220338983050847,1.0,-1,"[[201   2]
 [ 78  19]]"
0,0.1,100000,"[200, 200, 200]",Adagrad,binary_crossentropy,0.5,1.0,1.0,0.0,-1,0.0,"[[1121 1121]
 [   0    0]]",0.93,1.0,1.0,0.0,-1,0.0,"[[279  21]
 [  0   0]]"
0,0.1,100000,"[200, 200, 200]",SGD,binary_crossentropy,0.5298840321141838,1.0,0.5154022988505748,0.6802184466019418,1.0,-1,"[[  67    0]
 [1054 1121]]",0.11333333333333333,1.0,0.07317073170731707,0.13636363636363635,1.0,-1,"[[ 13   0]
 [266  21]]"
0,0.1,100000,"[500, 500, 500]",Adam,binary_crossentropy,0.8157894736842105,1.0,0.7307692307692307,0.8444444444444443,1.0,-1,"[[ 708    0]
 [ 413 1121]]",0.62,1.0,0.1450381679389313,0.25,1.0,-1,"[[167   2]
 [112  19]]"
0,0.1,100000,"[500, 500, 500]",Adagrad,binary_crossentropy,0.7903657448706513,1.0,0.7087876844130853,0.8246268656716419,1.0,-1,"[[ 667   16]
 [ 454 1105]]",0.62,1.0,0.15555555555555556,0.2692307692307693,1.0,-1,"[[165   0]
 [114  21]]"
0,0.1,100000,"[500, 500, 500]",SGD,binary_crossentropy,0.6048171275646744,1.0,0.5585450921773791,0.7167519181585678,1.0,-1,"[[ 235    0]
 [ 886 1121]]",0.25,1.0,0.08536585365853659,0.15730337078651685,1.0,-1,"[[ 54   0]
 [225  21]]"
0,0.1,100000,"[1000, 1000, 1000]",Adam,binary_crossentropy,0.7975022301516503,1.0,0.740100791936645,0.8191235059760956,1.0,-1,"[[ 760   93]
 [ 361 1028]]",0.62,1.0,0.1450381679389313,0.25,1.0,-1,"[[167   2]
 [112  19]]"
